Connecting to CAN-Bus interface: can0
Loading RVC Spec file rvc-spec.yml.
Processing start...
1670872747.474317 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 00, 7D, F3, 1D, FF
1670872747.514301 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872747.554314 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872747.594345 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, 00, 06, FF
1670872747.634295 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872747.674318 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 12, 7D, F3, 1D, FF
1670872747.754236 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872747.814297 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872747.854299 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872747.894305 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872747.934303 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872747.974298 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 00, 7D, F3, 1D, FF
1670872748.014278 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872748.134274 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872748.174297 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 12, 7D, F3, 1D, FF
1670872748.314271 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872748.354275 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872748.394287 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872748.434286 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872748.474284 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 00, 7D, F3, 1D, FF
1670872748.514260 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872748.554272 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872748.594307 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, 00, 06, FF
1670872748.634257 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872748.674277 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 12, 7D, F3, 1D, FF
1670872748.754196 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872748.814261 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872748.854264 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872748.894265 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872748.934265 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872748.974257 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 00, 7D, F3, 1D, FF
1670872749.014243 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872749.134240 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872749.174258 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 12, 7D, F3, 1D, FF
1670872749.314234 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872749.354240 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872749.394246 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872749.434248 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872749.474241 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 00, 7D, F3, 1D, FF
1670872749.514219 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872749.554230 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872749.594263 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, 00, 06, FF
1670872749.634210 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872749.674233 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 12, 7D, F3, 1D, FF
1670872749.714543 19FECA42 (8) DGN: 1FECA, Prio: 6, srcAD: 02, Data: 05, 42, FF, FF, FF, FF, FF, FF
1670872749.754152 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872749.814219 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872749.854203 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872749.894210 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872749.934207 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872749.974217 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 00, 7D, F3, 1D, FF
1670872750.014197 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872750.134198 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872750.174247 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 12, 7D, F3, 1D, FF
1670872750.314196 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872750.354200 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872750.394235 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872750.434234 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872750.474200 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 00, 7D, F3, 1D, FF
1670872750.524108 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872750.554198 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872750.594229 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, 00, 06, FF
1670872750.634178 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872750.674181 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 12, 7D, F3, 1D, FF
1670872750.754098 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872750.814181 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872750.854187 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872750.894191 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872750.934190 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872750.974181 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 00, 7D, F3, 1D, FF
1670872751.014165 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872751.134157 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872751.174178 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 12, 7D, F3, 1D, FF
1670872751.314161 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872751.354166 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872751.394167 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872751.434171 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872751.474153 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 00, 7D, F3, 1D, FF
1670872751.514149 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872751.554154 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872751.594230 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, 00, 06, FF
1670872751.634135 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872751.674155 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 12, 7D, F3, 1D, FF
1670872751.754078 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872751.814142 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872751.854137 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, FF, FF, FF
1670872751.894149 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872751.934149 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872751.974137 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6E, 09, 00, 7D, F3, 1D, FF
1670872752.014118 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872752.134120 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872752.174139 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6E, 09, 12, 7D, F3, 1D, FF
1670872752.314098 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872752.354103 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, FF, FF, FF
1670872752.394133 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872752.434130 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872752.474118 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6E, 09, 00, 7D, F3, 1D, FF
1670872752.514102 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872752.554110 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872752.594140 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, 00, 06, FF
1670872752.634100 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872752.674118 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6E, 09, 12, 7D, F3, 1D, FF
1670872752.754036 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872752.814099 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872752.854097 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, FF, FF, FF
1670872752.894108 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872752.934110 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872752.974099 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6E, 09, 00, 7D, F3, 1D, FF
1670872753.014090 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872753.134081 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872753.174100 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6E, 09, 12, 7D, F3, 1D, FF
1670872753.314086 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872753.354076 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, FF, FF, FF
1670872753.394091 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872753.434087 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872753.474076 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6E, 09, 00, 7D, F3, 1D, FF
1670872753.514067 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872753.554076 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872753.594102 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, 00, 06, FF
1670872753.634064 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872753.674080 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6E, 09, 12, 7D, F3, 1D, FF
1670872753.753998 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872753.814073 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872753.854061 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, FF, FF, FF
1670872753.894073 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872753.934070 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872753.974059 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6E, 09, 00, 7D, F3, 1D, FF
1670872754.014040 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872754.134045 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872754.174065 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6E, 09, 12, 7D, F3, 1D, FF
1670872754.314038 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872754.354035 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, FF, FF, FF
1670872754.394054 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872754.434047 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872754.474041 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6E, 09, 00, 7D, F3, 1D, FF
1670872754.514033 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872754.554038 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872754.594065 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, 00, 06, FF
1670872754.634026 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872754.674055 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6E, 09, 12, 7D, F3, 1D, FF
1670872754.714349 19FECA42 (8) DGN: 1FECA, Prio: 6, srcAD: 02, Data: 05, 42, FF, FF, FF, FF, FF, FF
1670872754.753957 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872754.814017 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872754.854021 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, FF, FF, FF
1670872754.894032 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872754.934031 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872754.974018 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6E, 09, 00, 7D, F3, 1D, FF
1670872755.014001 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872755.134002 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872755.174021 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6E, 09, 12, 7D, F3, 1D, FF
1670872755.314001 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872755.354002 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, FF, FF, FF
1670872755.394011 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872755.434024 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872755.474008 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6E, 09, 00, 7D, F3, 1D, FF
1670872755.513995 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872755.554003 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872755.594025 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, 00, 06, FF
1670872755.633981 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872755.673998 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6E, 09, 12, 7D, F3, 1D, FF
1670872755.753922 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872755.813977 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872755.853981 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 0F, 01, 00, 7D, FF, FF, FF
1670872755.893991 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872755.933991 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 00, 00, FF, FF
1670872755.973983 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6E, 09, 00, 7D, F3, 1D, FF
1670872756.013962 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872756.133969 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872756.173981 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 14, 7D, F3, 1D, FF
1670872756.313965 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872756.353971 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872756.393993 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872756.433990 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 24, 00, FF, FF
1670872756.473990 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 05, 7D, F3, 1D, FF
1670872756.513948 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872756.553962 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
1670872756.593990 19FFC742 (8) DGN: 1FFC7, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, 00, 06, FF
1670872756.643866 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872756.673959 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 14, 7D, F3, 1D, FF
1670872756.753902 18EEFF42 (8) DGN: 0EEFF, Prio: 6, srcAD: 02, Data: ED, 5F, E4, 0E, 08, 81, 3C, 80
1670872756.813911 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872756.853925 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872756.893964 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872756.933950 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 24, 00, FF, FF
1670872756.973956 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 05, 7D, F3, 1D, FF
1670872757.013936 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872757.133909 19FFC842 (8) DGN: 1FFC8, Prio: 6, srcAD: 02, Data: 01, FC, FF, FF, FF, FF, 00, FF
1670872757.173928 19FFCA42 (8) DGN: 1FFCA, Prio: 6, srcAD: 02, Data: 01, 6C, 09, 14, 7D, F3, 1D, FF
1670872757.313920 19FFFC42 (8) DGN: 1FFFC, Prio: 6, srcAD: 02, Data: 01, 64, FF, FF, C8, FF, FF, FF
1670872757.353935 19FEE842 (8) DGN: 1FEE8, Prio: 6, srcAD: 02, Data: 01, 10, 01, 00, 7D, FF, FF, FF
1670872757.393939 19FF8F42 (8) DGN: 1FF8F, Prio: 6, srcAD: 02, Data: 41, 00, FF, FF, FF, FF, FF, FF
1670872757.433928 19FFD542 (8) DGN: 1FFD5, Prio: 6, srcAD: 02, Data: 41, C0, 00, 00, 24, 00, FF, FF
1670872757.473922 19FFD742 (8) DGN: 1FFD7, Prio: 6, srcAD: 02, Data: 41, 6C, 09, 05, 7D, F3, 1D, FF
1670872757.513913 19FEBD42 (8) DGN: 1FEBD, Prio: 6, srcAD: 02, Data: 01, 20, 27, FF, FF, FF, FF, FF
1670872757.553924 19FFD442 (8) DGN: 1FFD4, Prio: 6, srcAD: 02, Data: 01, 02, F0, FF, FF, FF, FF, FF
